_key,active,age,birth_city,birth_country,birth_date,birth_state,college,competitions,depth_chart_order,depth_chart_position,espn_id,fantasy_data_id,fantasy_positions,first_name,full_name,gsis_id,hashtag,height,high_school,injury_body_part,injury_notes,injury_start_date,injury_status,kalshi_id,last_name,metadata,metadata.channel_id,metadata.genius_id,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_off_2026_0,metadata.injury_override_off_2026_1,metadata.injury_override_post_2024_3,metadata.injury_override_pre_2025_0,metadata.injury_override_pre_2026_1,metadata.injury_override_pre_2026_2,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2020_10,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2021_3,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_13,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2024_6,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2025_1,metadata.injury_override_regular_2025_10,metadata.injury_override_regular_2025_11,metadata.injury_override_regular_2025_12,metadata.injury_override_regular_2025_15,metadata.injury_override_regular_2025_16,metadata.injury_override_regular_2025_2,metadata.injury_override_regular_2025_3,metadata.injury_override_regular_2025_4,metadata.injury_override_regular_2025_5,metadata.injury_override_regular_2025_6,metadata.injury_override_regular_2025_7,metadata.injury_override_regular_2025_8,metadata.injury_override_regular_2025_9,metadata.name,metadata.override_active,metadata.rookie_year,metadata.source_id,metadata.years_exp_shift,news_updated,number,oddsjam_id,opta_id,pandascore_id,player_id,player_shard,position,practice_description,practice_participation,rotowire_id,rotoworld_id,search_first_name,search_full_name,search_last_name,search_rank,sport,sportradar_id,stats_id,status,swish_id,team,team_abbr,team_changed_at,weight,yahoo_id,years_exp
11498,true,25,,,1999-02-15,,Memphis,[],,,,,"[""LB""]",Tyler,Tyler Murray,,#tylermurray-NFL-FA-40,73,Baldwin (FL),,,,,,Murray,,1113708821135519744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1785186651478,40,5DE60E2EC138,,,11498,3,LB,,,16901,,tyler,tylermurray,murray,9999999,nfl,d09653b0-f4c9-11ed-bacd-cb44f188a699,,Inactive,1060687,,,,227,,1
11499,true,26,,,1998-07-13,,Mississippi State,[],,,,,"[""OT""]",Scott,Scott Lashley,,#scottlashley-NFL-FA,79,West Point (MS),,,,,,Lashley,,1116852696704352256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1692661210276,,,,,11499,5,OT,,,17639,,scott,scottlashley,lashley,9999999,nfl,db708760-f505-11ed-a6f4-85e4add9f073,,Active,944419,,,,315,,2
115,false,36,,,1981-01-27,,Texas,[],,,6044,3201,"[""LS""]",Cullen,Cullen Loeffler,,#cullenloeffler-NFL-FA-46,"6'5""",,,,,,,Loeffler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,115,8,LS,,,,,cullen,cullenloeffler,loeffler,9999999,nfl,d4cc9b04-788a-4ab1-bcc9-787ec0368661,,Inactive,,,,,241,,12
1150,false,31,,,1989-08-01,,Boise State,[],,,14937,14189,"[""LB""]",Shea,Shea McClellin,,#sheamcclellin-NFL-FA-58,"6'3""",Marsing (ID),,,,,,McClellin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527711901542,58,,,,1150,7,LB,,,8147,7518,shea,sheamcclellin,mcclellin,9999999,nfl,96981fd3-bd93-4134-84fc-3506197ac7eb,381820,Inactive,,,,,250,25729,8
11500,true,25,,,2000-03-31,,SMU,[],,,,24563,"[""OL""]",Jaylon,Jaylon Thomas,,#jaylonthomas-NFL-FA-66,77,Coronado (TX),,,,,ff0ce1d6-aff6-49f0-b459-0330a896da46,Thomas,,1113708785370689536,1080588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1749253546118,66,EB74F09D9D10,,,11500,2,OL,,,16771,,jaylon,jaylonthomas,thomas,9999999,nfl,64be6710-f5bc-11ed-8696-e706a1ad634e,,Active,1107864,,,,326,,3
11501,true,25,,,1998-06-26,,San Diego State,[],,,,,"[""DL""]",Justus,Justus Tavai,,#justustavai-NFL-FA-94,75,Mira Costa (CA),,,,,,Tavai,,1116852696901484544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690327816784,94,,,,11501,6,DT,,,17640,,justus,justustavai,tavai,9999999,nfl,8b3bc300-f5c7-11ed-b9cc-9741de952d4b,,Active,1130640,,,,295,,1
11502,true,23,,,1999-10-18,,Utah State,[],,,,,"[""WR""]",Brian,Brian Cobbs,,#briancobbs-NFL-FA-38,73,Hayfield (VA),,,,,,Cobbs,,1116852697102811136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693326004102,38,,,,11502,3,WR,,,17641,,brian,briancobbs,cobbs,256,nfl,2b454060-f5c3-11ed-9b65-234111a13b69,,Active,1126300,,,,206,,1
11503,true,23,,,2000-04-06,,Ohio State,[],,,,,"[""DB""]",Cam,Cam Brown,,#cambrown-NFL-FA-38,72,Christian Brothers Academy (MO),,,,,,Brown,,1116852697308332032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,11503,5,CB,,,,,cam,cambrown,brown,9999999,nfl,ac9ebb80-f66f-11ed-bf9b-d3dfd955719a,,Active,1122583,,,,199,,1
11504,true,23,,,2000-04-16,,Temple,[],,,,,"[""WR""]",Jose,Jose Barbon,,#josebarbon-NFL-FA-14,72,Conestoga Valley (PA),,,,,,Barbon,,1116852697513852928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693353603628,14,,,,11504,7,WR,,,16696,,jose,josebarbon,barbon,253,nfl,03944ec0-f66e-11ed-823b-d335e7ef7897,,Active,1124187,,,,185,,1
11505,true,25,,,1998-12-26,,West Florida,[],,,,,"[""WR""]",David,David Durden,,#daviddurden-NFL-FA-85,74,Emanuel County Institute (GA),,,,,,Durden,,1113708851393228801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1725315645396,85,FBB564A1E18F,,,11505,0,WR,,,17219,,david,daviddurden,durden,668,nfl,2b6c0b90-f66e-11ed-823b-d335e7ef7897,,Active,1118734,,,,200,,1
11506,true,25,,,2001-05-03,,Fresno State,[],,SWR,,23467,"[""WR""]",Jalen,Jalen Moreno-Cropper,,#jalenmorenocropper-NFL-NO-85,72,Buchanan (CA),,,,,1d11b948-1162-4788-8e8a-e10ff00cc5b7,Moreno-Cropper,,1113708856581582848,1401672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1781769316004,85,52048C2F8C22,,,11506,6,WR,,,16730,,jalen,jalenmorenocropper,morenocropper,378,nfl,d67c1e40-f66d-11ed-823b-d335e7ef7897,,Active,1170916,NO,,,172,,3
11507,true,25,,,1998-12-27,,BYU,[],,,,,"[""DB""]",D'Angelo,D'Angelo Mandell,,#dangelomandell-NFL-FA-16,73,Del Norte (CA),,,,,,Mandell,,1116852697715179520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,16,BB163FE642FE,,,11507,4,CB,,,17587,,dangelo,dangelomandell,mandell,9999999,nfl,32271ae0-f67a-11ed-9ca3-c9c688133e4f,,Active,1131212,,,,192,,1
11508,true,27,,,1999-03-11,,Tennessee,[],4,TE,,24617,"[""TE""]",Princeton,Princeton Fant,,#princetonfant-NFL-DAL-85,74,La Vergne (TN),Knee - ACL + MCL,Surgery,,IR,929f54e4-2546-44f1-b943-d345b8c9044a,Fant,,1113708852504719360,1016289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1786078510328,85,57F25C2CD51A,,,11508,6,TE,,,17135,,princeton,princetonfant,fant,9999999,nfl,4b51e190-f674-11ed-88a9-a32a17c14014,,Inactive,1059585,DAL,,,245,,3
11509,true,26,,,1998-06-26,,Liberty,[],,,,,"[""DL""]",Durrell,Durrell Johnson,,#durrelljohnson-NFL-FA-51,75,Overlea (MD),,,,,,Johnson,,1113708852584411136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1732584046802,51,15AC0392CCCE,,,11509,1,DE,,,17291,,durrell,durrelljohnson,johnson,9999999,nfl,4d871440-f678-11ed-a5ca-c79bcc7fcf23,,Active,1214909,,,,240,,1
1151,false,30,,,1990-01-26,,Boston College,[],,,15616,14192,"[""P""]",Ryan,Ryan Quigley,00-0029493,#ryanquigley-NFL-FA-4,"6'3""",North Myrtle Beach (SC),,,,,,Quigley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535910092280,4,,,,1151,4,P,,,8389,,ryan,ryanquigley,quigley,9999999,nfl,b4e5d1c1-5915-4326-b737-d6c796da0d75,451152,Inactive,,,,,188,26468,8
11510,true,26,,,2000-02-28,,North Dakota State,[],5,RB,,24278,"[""RB""]",Hunter,Hunter Luepke,,#hunterluepke-NFL-DAL-40,73,Spencer (WI),,,,,cf1708e7-ffa5-43ba-9e89-b90c92f6c0ff,Luepke,,1113708852936732673,1399794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1780611637525,40,F8CCEC7300BB,,,11510,1,FB,,,17000,,hunter,hunterluepke,luepke,999,nfl,58f425d0-f677-11ed-978f-0975e9cb7dba,,Active,1130976,DAL,,,250,,3
11511,true,26,,,1999-09-23,,Louisiana,[],,,,24776,"[""TE""]",John,John Stephens,,#johnstephens-NFL-FA-49,77,Logansport (LA),,,,,7b4a9b20-dfdf-42a5-8ade-1aa90c9887e7,Stephens,,1113708853830119424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1785688856879,49,7C1D5177ABBB,,,11511,9,TE,,,17588,,john,johnstephens,stephens,272,nfl,6ee21b90-f672-11ed-84b9-4745dec76369,,Inactive,1113487,,,,221,,2
11512,true,26,,,1999-12-08,,Mississippi State,[],,LB,,24448,"[""DL""]",Tyrus,Tyrus Wheat,,#tyruswheat-NFL-DAL-90,74,Amite (LA),,,,,d6ff497f-18ee-4e54-af0f-48d2747feab9,Wheat,,1113708853964337153,1399795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1773253849011,90,25C0697C23E1,,,11512,7,DE,,,17181,,tyrus,tyruswheat,wheat,9999999,nfl,700b71a0-f678-11ed-a5ca-c79bcc7fcf23,,Active,1231553,DAL,,,260,,3
11513,true,26,,,1998-12-31,,Kansas,[],,,,,"[""OL""]",Earl,Earl Bostick,,#earlbostick-NFL-FA-68,78,Barnwell (SC),,,,,,Bostick,,1113708854765449216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1754361918791,68,CACC95602CF2,,,11513,5,OL,,,17141,,earl,earlbostick,bostick,9999999,nfl,8a008d30-f672-11ed-84b9-4745dec76369,,Active,1061945,,,,310,,2
11514,true,26,,,2000-02-05,,Florida A&M,[],3,LOLB,,24264,"[""LB""]",Isaiah,Isaiah Land,,#isaiahland-NFL-DAL-58,75,Grayson (GA),,,,,366ffd7a-844e-48e3-90f7-e6a05fffd62f,Land,,1113708779242811392,1399797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1727131519764,58,F1BD29AD89D5,,,11514,3,LB,,,17115,,isaiah,isaiahland,land,9999999,nfl,8e662280-f678-11ed-a5ca-c79bcc7fcf23,,Active,1138088,DAL,,,245,,3
11515,true,22,,,2001-01-12,,Louisiana Tech,[],,,,,"[""DB""]",Myles,Myles Brooks,,#mylesbrooks-NFL-FA-39,74,Hendrickson (TX),,,,,,Brooks,,1116852697916506112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,11515,8,CB,,,17349,,myles,mylesbrooks,brooks,652,nfl,cc286af0-f679-11ed-b91c-cd8dbf5f96dd,,Active,1177909,,,,198,,1
11516,true,27,,,1999-03-31,,Oregon,[],,OL,,24105,"[""OL""]",T.J.,T.J. Bass,,#tjbass-NFL-DAL-66,76,Mount Baker (WA),,,,,74ebf356-61d1-420d-83f3-b2af0f18800c,Bass,,1113708856715800576,1399799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1773802837098,66,2DB9AB5E425D,,,11516,4,OL,,,17190,,tj,tjbass,bass,9999999,nfl,dfc90360-f676-11ed-978f-0975e9cb7dba,,Active,1213674,DAL,,,320,,3
11517,true,36,,,1989-04-20,,North Alabama,[],,,,,"[""DL""]",Nicholas,Nicholas Williams,,#nicholaswilliams-NFL-FA,74,Bainbridge (GA),,,,,,Williams,,1116852698117832704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,11517,7,DT,,,,,nicholas,nicholaswilliams,williams,9999999,nfl,273f0413-595b-4894-9a95-b57c48493683,,Injured Reserve,,,,,222,,13
11518,true,24,,,1999-05-17,,Sam Houston State,[],,,,,"[""LB""]",Toby,Toby Ndukwe,,#tobyndukwe-NFL-FA-45,75,George Ranch (TX),,,,,,Ndukwe,,1116852698306576384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693241149139,45,,,,11518,3,LB,,,17642,,toby,tobyndukwe,ndukwe,9999999,nfl,18518fb0-f8b9-11ed-ab66-3539ec290ce3,,Active,976686,,,,250,,1
11519,true,23,,,1999-09-30,,Tennessee,[],,,,,"[""DL""]",LaTrell,LaTrell Bumphus,,#latrellbumphus-NFL-FA-0,75,Hardin County (TN),,,,,,Bumphus,,1116852698495320064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712625928658,0,,,,11519,3,DL,,,17643,,latrell,latrellbumphus,bumphus,9999999,nfl,c89ee720-f8cb-11ed-b6a0-1d8683eca28d,,Inactive,1059572,,,,280,,1
1152,false,29,,,1988-09-21,,Temple,[],,,15000,14193,"[""TE""]",Evan,Evan Rodriguez,,#evanrodriguez-NFL-FA-48,"6'1""",,,,,,,Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,1152,1,TE,,,,,evan,evanrodriguez,rodriguez,9999999,nfl,fa68cd74-e645-4935-95f7-9dee35239853,405003,Inactive,,,,,239,,3
11520,true,29,,,1997-07-17,,Western Kentucky,[],6,SWR,,24894,"[""WR""]",Lucky,Lucky Jackson,,#luckyjackson-NFL-DET-11,73,Lafayette (KY),,,,,efa6c04e-7790-4a45-a3e4-c013927c5896,Jackson,,1113708711341223936,1021380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1781728512065,11,300EEED4D183,,,11520,5,WR,,,14419,,lucky,luckyjackson,jackson,667,nfl,ac54c7b0-f984-11ed-84ee-53af5769e939,,Active,881670,DET,,,185,,3
11521,true,23,,,1999-11-27,,Hampton,[],,,,,"[""WR""]",Jadakis,Jadakis Bonds,,#jadakisbonds-NFL-FA-6,75,Riverside (NC),,,,,,Bonds,,1116852698700840960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693350010234,6,,,,11521,4,WR,,,17075,,jadakis,jadakisbonds,bonds,483,nfl,fb338d60-f990-11ed-90fe-43c6e67d44d0,,Active,1135306,,,,206,,1
11522,true,24,,,1999-04-07,,Kutztown,[],,,,,"[""WR""]",Jerome,Jerome Kapp,,#jeromekapp-NFL-FA-31,75,Boyertown Area Senior (PA),,,,,,Kapp,,1116852698889584640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693334405078,31,,,,11522,9,WR,,,17644,,jerome,jeromekapp,kapp,622,nfl,64c0ef00-fa65-11ed-b161-c5ef733b4e80,,Active,1448292,,,,210,,1
11523,true,25,,,1998-04-10,,Sam Houston State,[],,,,,"[""WR""]",Cody,Cody Chrest,,#codychrest-NFL-FA-82,72,Cy-Fair (TX),,,,,,Chrest,,1116852699086716928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693318804174,82,,,,11523,1,WR,,,,,cody,codychrest,chrest,9999999,nfl,35d5f2b0-fb07-11ed-bbd6-6ff8d2fff858,,Active,,,,,193,,1
11524,true,23,,,2000-09-18,,Middle Tennessee,[],,,,,"[""TE""]",Izaiah,Izaiah Gathings,,#izaiahgathings-NFL-FA-85,76,Statesville (NC),,,,,,Gathings,,1116852699275460608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1722633023332,85,CE3D72C7AF86,,,11524,9,TE,,,17629,,izaiah,izaiahgathings,gathings,701,nfl,f064cdc0-fbf9-11ed-b3ef-4b1a763c6ea8,,Active,1120247,,,,222,,1
11525,true,26,,,1999-02-10,,UC Davis,[],,,,,"[""P""]",Daniel,Daniel Whelan,,#danielwhelan-NFL-FA-0,77,Rancho Mirage (CA),,,,,,Whelan,,1116852699464204288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,0,,,,11525,3,P,,,,,daniel,danielwhelan,whelan,9999999,nfl,53744270-fbf9-11ed-b3ef-4b1a763c6ea8,,Active,1052604,,,,216,,4
11526,true,23,,,2000-03-15,,Georgia Tech,[],,,,,"[""WR""]",Malachi,Malachi Carter,,#malachicarter-NFL-FA-88,74,Mountain View (GA),,,,,,Carter,,1116852699657142272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693405507953,88,,,,11526,0,WR,,,17581,,malachi,malachicarter,carter,355,nfl,468b3f40-fbfa-11ed-b3ef-4b1a763c6ea8,,Active,1106737,,,,191,,1
11527,true,24,,,1999-02-25,,James Madison,[],,,,,"[""DB""]",Jordan,Jordan Swann,,#jordanswann-NFL-FA-33,70,St. Frances Academy (MD),,,,,,Swann,,1116852699837497344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692579361355,33,,,,11527,8,CB,,,17645,,jordan,jordanswann,swann,9999999,nfl,6aaeb570-0012-11ee-bd2a-47809b928f9a,,Inactive,1056757,,,,194,,1
11528,true,23,,,2000-01-01,,North Dakota State,[],,,,,"[""WR""]",Garett,Garett Maag,,#garettmaag-NFL-FA-82,76,St. Croix Lutheran (MN),,,,,,Maag,,1116852700034629632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693249549287,82,,,,11528,3,WR,,,17331,,garett,garettmaag,maag,370,nfl,8af23a50-0161-11ee-8223-8f20f9132856,,Active,1126449,,,,206,,1
11529,true,24,,,1999-05-29,,Rhode Island,[],,,,,"[""WR""]",Ed,Ed Lee,,#edlee-NFL-FA-67,70,St. John's College (DC),,,,,,Lee,,1116852700219179008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691012736125,67,,,,11529,5,WR,,,17646,,ed,edlee,lee,9999999,nfl,7e258900-03e4-11ee-aec3-e52835430f1c,,Active,1054496,,,,185,,1
1153,false,28,,,1989-05-16,,Louisiana - Lafayette,[],,,14980,14201,"[""DB""]",Bill,Bill Bentley,,#billbentley-NFL-FA-41,"5'10""",,,,,,,Bentley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,1153,7,CB,,,8277,,bill,billbentley,bentley,9999999,nfl,ff93e838-54a0-4594-a4b9-bcd82c67aa97,,Inactive,,,,,182,,3
11530,true,,,,,,UNLV,[],,,,,"[""WR""]",Nick,Nick Williams,,#nickwilliams-NFL-FA-86,76,Cherry Creek (CO),,,,,,Williams,,1116852700433088512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,11530,4,WR,,,,,nick,nickwilliams,williams,472,nfl,28295740-0883-11ee-97b1-bf337c4e77c6,,Active,,,,,220,,1
11531,true,26,,,1998-02-21,,North Dakota State,[],,,,,"[""DB""]",Michael,Michael Tutsie,,#michaeltutsie-NFL-FA-38,71,Warren Central (IN),,,,,,Tutsie,,1113708776906584064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1704826802040,38,7B3CAB90DD95,,,11531,9,DB,,,17648,,michael,michaeltutsie,tutsie,9999999,nfl,4be73d40-0b7c-11ee-842b-b3c9160d8776,,Active,1067912,,,,189,,2
11532,true,23,,,1999-09-23,,Minnesota,[],,,,,"[""K""]",Matthew,Matthew Trickett,,#matthewtrickett-NFL-FA-31,72,St. Ignatius (OH),,,,,,Trickett,,1116852700621832192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690840850255,31,,,,11532,9,K,,,17385,,matthew,matthewtrickett,trickett,355,nfl,a5ab0670-0c50-11ee-8b11-71577db53722,,Active,,,,,198,,1
11533,true,31,,,1995-03-14,,Notre Dame,[],1,K,,24902,"[""K""]",Brandon,Brandon Aubrey,,#brandonaubrey-NFL-DAL-17,75,Plano Senior (TX),,,,,8ab98460-cf9f-4895-a793-c2deda5b200b,Aubrey,,1113708850915078145,1412504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1786975824397,17,872D94B3727D,,,11533,5,K,,,17649,,brandon,brandonaubrey,aubrey,94,nfl,110e6fe0-1c34-11ee-8294-af17faac15de,,Active,1454349,DAL,,,218,,3
11534,true,25,,,1999-01-16,,Washington (MO),[],,,,,"[""DB""]",Andrew,Andrew Whitaker,,#andrewwhitaker-NFL-FA-38,72,Lakota West (OH),,,,,,Whitaker,,1113708724771385344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1721940023691,38,2752DD9612F6,,,11534,1,CB,,,17651,,andrew,andrewwhitaker,whitaker,9999999,nfl,cb8502e0-2b1a-11ee-8728-cf1526971d41,,Active,1458332,,,,183,,1
11535,true,29,,,1996-11-25,,Michigan State,[],3,LCB,,24904,"[""DB""]",Josh,Josh Butler,,#joshbutler-NFL-DAL-31,72,West Mesquite (TX),,,,,8b70c42e-6337-4b72-ac19-e828fea9512e,Butler,,1113708854429904896,1007262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1767546601342,31,A8F3E4440637,,,11535,8,CB,,,17650,,josh,joshbutler,butler,9999999,nfl,804bd6a0-2c00-11ee-b1fc-571fc9ac66e0,,Active,884241,DAL,,,192,,3
11536,true,22,,,2000-09-28,,Purdue,[],,,,,"[""WR""]",Milton,Milton Wright,,#miltonwright-NFL-FA-38,75,Christian Academy of Louisville (KY),,,,,,Wright,,1116852700810575872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694122225658,38,,,,11536,4,WR,,,17652,,milton,miltonwright,wright,9999999,nfl,f9a542c0-2c05-11ee-97f7-d136719400ef,,Active,1180448,,,,195,,1
11537,true,25,,,1998-03-22,,Washington,[],,,,,"[""RB""]",Wayne,Wayne Taulapapa,,#waynetaulapapa-NFL-FA-43,70,Punahou (HI),,,,,,Taulapapa,,1116852700999319552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693179642055,43,,,,11537,5,RB,,,16873,,wayne,waynetaulapapa,taulapapa,440,nfl,932140a0-2d8e-11ee-8d33-c7332e65261c,,Active,1126248,,,,205,,1
11538,true,,,,,,Indianapolis,[],,,,,"[""RB""]",Toriano,Toriano Clinton,,#torianoclinton-NFL-FA-34,68,St. Laurence (IL),,,,,,Clinton,,1116852701192257536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691278207052,34,,,,11538,8,RB,,,17654,,toriano,torianoclinton,clinton,700,nfl,3d687b10-306d-11ee-be6b-33c766d105db,,Active,1460951,,,,191,,1
11539,true,27,,,1999-03-03,,Arkansas,[],1,K,,24530,"[""K""]",Jake,Jake Bates,,#jakebates-NFL-DET-39,70,Tomball (TX),,,,,5c40e67b-a01f-4d36-b267-21741079f6ee,Bates,,1113708811308265472,1420041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1779164417295,39,015D0D75A8B5,,,11539,6,K,,,17376,,jake,jakebates,bates,153,nfl,3a724be0-3075-11ee-bdab-4565792ee2a3,,Active,1236651,DET,,,205,,3
1154,false,29,,,1988-04-09,,Oklahoma,[],,,14919,14203,"[""WR""]",Ryan,Ryan Broyles,,#ryanbroyles-NFL-FA-84,"5'10""",,,,,,,Broyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,1154,9,WR,,,,,ryan,ryanbroyles,broyles,9999999,nfl,a84c6342-3333-4af7-bf29-ea954e156835,381163,Inactive,,,,,188,25764,4
11540,true,27,,,1997-03-20,,Iowa State,[],,,,,"[""TE""]",La'Michael,La'Michael Pettway,,#lamichaelpettway-NFL-FA-46,75,Nashville (AR),,,,,,Pettway,,1113708793482473472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,,1724702144642,46,C2AD22E33B64,,,11540,9,TE,,,14821,,lamichael,lamichaelpettway,pettway,552,nfl,923eced0-30ce-11ee-8fbd-81fcc6efc3e8,,Active,882309,,,,250,,5
11541,true,48,,,1975-03-06,,LSU,[],,,,,"[""DL""]",Chuck,Chuck Wiley,,#chuckwiley-NFL-FA-93,77,,,,,,,Wiley,,1116852701389389824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,11541,5,DE,,,,,chuck,chuckwiley,wiley,9999999,nfl,b28c031a-6632-4f41-817a-99f42b0e1558,,Active,,,,,275,,1
11542,true,,,,,,Missouri Southern,[],,,,,"[""OL""]",LaColby,LaColby Tucker,,#lacolbytucker-NFL-FA,81,Sulphur (LA),,,,,,Tucker,,1116852701573939200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,11542,7,OL,,,,,lacolby,lacolbytucker,tucker,9999999,nfl,b984f5a0-3592-11ee-907d-6b6b87a284dc,,Active,1463775,,,,313,,2
11543,true,,,,,,William & Mary,[],,,,,"[""TE""]",Lachlan,Lachlan Pitts,,#lachlanpitts-NFL-FA-81,78,Langley (VA),,,,,,Pitts,,1116852701758488576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693349110351,81,,,,11543,2,TE,,,17338,,lachlan,lachlanpitts,pitts,413,nfl,e43d4510-35fe-11ee-9593-09c573c336d7,,Active,1049793,,,,255,,1
