_key,full_name,team,position,status,injury_status,age,years_exp,number,college,espn_id,gsis_id,sportradar_id
4092,Dalvin Tomlinson,LAC,DT,Active,,32,9,94,Alabama,2979860,00-0033546,6371b42c-2783-49e8-8def-ce4d7dc91081
4102,Dion Dawkins,BUF,OT,Active,,32,9,73,Temple,3051324,00-0033904,522a97f7-8cf7-4c50-afe9-1beb6ffadcb2
4104,Taylor Moton,CAR,T,Active,PUP,32,9,72,Western Michigan,2973051,00-0033284,cbe71aae-2475-487f-a78d-c1d7f021c097
4107,Chidobe Awuzie,BAL,CB,Active,,31,9,3,Colorado,3052101,00-0033548,5e11c306-6387-46ed-8a6d-3ff7a8210ed5
4114,Tanoh Kpassagnon,TEN,DE,Active,,32,9,96,Villanova,2982313,00-0033902,cb43fb1e-9c65-4462-8c05-798d5885b845
4118,Alex Anzalone,TB,LB,Active,,31,9,34,Florida,3043107,00-0033914,8bb2d40a-6dd2-4108-9810-5def1b45f192
4121,Eddie Vanderdoes,SF,DT,Active,,27,5,63,UCLA,3047570,00-0033924,3618e094-0273-4e99-9641-65cc488128e5
4122,Dan Feeney,TB,OL,Active,,32,9,65,Indiana,2979482,00-0033910,92c2dfb2-6929-4192-94cb-9ae6845dd2f6
4123,Ethan Pocic,BAL,OL,Active,,31,9,77,LSU,3042738,00-0033901,736c12de-b7be-4c12-bed2-57856b7c8449
4126,Fabian Moreau,WAS,CB,Active,,32,9,30,UCLA,2971586,00-0033918,5ff63fe6-3b33-4f0d-bc51-d5e84d862b08
4129,Jourdan Lewis,JAX,CB,Active,,30,9,2,Michigan,3045207,00-0033928,7ff68f1d-204c-4d49-9179-ecb2514094dc
4135,Trey Hendrickson,BAL,DE,Active,,31,9,91,Florida Atlantic,3052743,00-0033935,41d217b9-ec7b-4d72-8a0a-5f0e3a16b693
4136,Rasul Douglas,WAS,CB,Active,,31,9,31,West Virginia,3943270,00-0033551,ff89ab1d-4c9c-4e8b-943d-6a9305c5793e
4137,James Conner,ARI,RB,Active,Questionable,31,9,6,Pittsburgh,3045147,00-0033553,28a084c0-14df-499f-bd1f-b975603626b7
4147,Samaje Perine,CIN,RB,Active,,30,9,34,Oklahoma,3116389,00-0033526,e601812f-ce24-4e99-bee0-e33c1e9014e4
4167,Zach Banner,PIT,T,Active,,28,5,72,USC,2971616,00-0033785,d088fb7a-694a-4286-a51d-4a13ec398088
4168,Grover Stewart,IND,DT,Active,,32,9,90,Albany State,4058825,00-0033952,fae57441-a198-4674-8a37-401b64d17961
4170,Samson Ebukam,ATL,DE,Active,,31,9,52,Eastern Washington,3045527,00-0033945,1d05c82f-81cd-4fad-84f5-8be990c5258d
4174,Deatrich Wise,WAS,DE,Active,PUP,32,9,91,Arkansas,2980080,00-0033947,2516f9e7-9927-409d-adbe-b32d680ae71d
4176,David Sharpe,BAL,T,Active,,30,9,62,Florida,3121656,00-0033946,94710841-1b2e-4309-82ff-d7a00b4293e8
4177,Mack Hollins,NE,WR,Active,,32,9,13,North Carolina,2991662,00-0033555,93cb5790-1012-4c42-bccb-5748c27ba7d6
4179,Joshua Dobbs,DET,QB,Active,,31,9,6,Tennessee,3044720,00-0033949,15bedebc-839e-450a-86f6-1f5ad1f4f820
4180,Rayshawn Jenkins,PIT,DB,Active,,32,9,31,Miami (FL),2969961,00-0033941,18f174c9-a956-4c14-bd23-9e799fef6dc7
4181,Tedric Thompson,CLE,DB,Active,,26,5,37,Colorado,3052125,00-0033554,5af719d9-4a47-4a93-a522-a5060fd0df79
4189,Eric Saubert,SEA,TE,Active,,32,9,81,Drake,2975863,00-0033576,582dc00e-e7ec-4ca7-bff0-f7b1d604017b
4190,Jermaine Eluemunor,NYG,OL,Active,,31,9,72,Texas A&M,3115303,00-0033290,df94ce97-af26-4f12-be2d-14779270e670
4195,Jake Elliott,PHI,K,Active,,31,9,4,Memphis,3050478,00-0033787,059e5bb7-1842-4558-9aaf-77c352a21216
4199,Aaron Jones,MIN,RB,Active,,31,9,33,UTEP,3042519,00-0033293,27dd5b6e-ea65-4622-a6b4-460fd144407c
4207,Davon Godchaux,NO,DT,Active,,31,9,92,LSU,3115383,00-0033860,6e6dcc9c-06f5-40fd-9134-d0afd0e349d8
421,Matthew Stafford,LAR,QB,Active,,38,17,9,Georgia,12483,00-0026498,ade43b1a-0601-4672-83b6-d246bc066a19
4217,George Kittle,SF,TE,Active,PUP,32,9,85,Iowa,3040151,00-0033288,2ada91b0-036e-454f-83c3-6d939ff584a9
4219,Jeremy McNichols,WAS,RB,Active,Questionable,30,9,26,Boise State,3127586,00-0033955,25cc3585-6194-4786-968a-2600db46b6c6
4224,Chuck Clark,DET,DB,Active,,31,9,36,Virginia Tech,3045463,00-0033294,1105ae60-a4b6-4246-a77e-0849179b07b2
4227,Harrison Butker,KC,K,Active,,31,9,7,Georgia Tech,3055899,00-0033303,4ceb866c-8eaf-49b5-9043-56228e43a2e5
4228,Jordan Evans,CIN,LB,Inactive,,27,5,50,Oklahoma,3052660,00-0033790,3fec685f-b7bb-45a3-ad9c-e27c3fbc9951
4234,Noah Brown,LV,WR,Active,,30,9,33,Ohio State,3121409,00-0033591,36f62824-1cdb-4e9e-8a11-55df97e562b9
4238,Xavier Woods,CHI,DB,Active,Questionable,31,9,23,Louisiana Tech,3040572,00-0033579,cd09c042-0bfc-4866-8d3f-a14ef4c3d7fc
4259,Al-Quadin Muhammad,TB,DE,Active,,31,9,97,Miami (FL),3051942,00-0033964,08875a0a-0a3c-4fc1-b5f7-41d510503628
4263,Elijah McGuire,KC,RB,Active,,27,5,24,Louisiana-Lafayette,3042494,00-0033295,13ade86a-20c7-48fe-9d18-b3bfc135f5e9
4270,Colin Holba,CIN,LS,Active,,27,5,88,Louisville,3040072, 00-0033531,d3b0e29f-d97c-4fc4-ae29-c5266686e39d
4274,David Moore,CAR,WR,Active,,31,9,83,East Central,4212909,00-0033589,aecc1809-4628-4c3a-8b2b-c8f2858d2492
4278,D.J. Jones,DEN,DT,Active,,31,9,93,Ole Miss,3894915,00-0033297,d2e2b313-6769-48c6-a217-d167f04068df
4282,Corey Levin,ATL,G,Active,,32,9,52,Chattanooga,2973637,00-0033793,e5266a8b-b610-4c5e-9bee-7269917ffd6f
4293,Daniel Brunskill,WAS,OL,Active,,32,9,64,San Diego State,2976117,00-0033221,8925f38d-5c75-42c7-aa52-e3bcca16a21c
4313,Jake Eldrenkamp,HOU,OL,Active,,28,5,60,Washington,2978298,00-0033245,db392145-7bee-4453-8762-ec946b3130b3
4314,Johnny Mundt,PHI,TE,Active,,31,9,83,Oregon,3052096,00-0033246,6414998b-5831-44aa-8bd8-39e42a323c2c
4325,Thomas Hennessy,NYJ,LS,Active,,32,9,42,Duke,2983155,00-0033260,04ae0bca-f5c5-483b-bf55-967f1423cb45
4331,Rigoberto Sanchez,IND,P,Active,,31,9,8,Hawai'i,3914922,00-0033269,8237c04f-a1c4-4c31-b5de-3afb3c81389f
4349,Taquan Mizzell,NYG,RB,Inactive,,28,5,25,Virginia,3048680,00-0033373,b8033c75-de94-46df-a645-284f419c4497
4351,Tim Patrick,NYJ,WR,Active,,32,9,17,Utah,3134353,00-0033375,2a443351-5e63-4a49-819e-912b51a745f2
4353,Patrick Ricard,NYG,FB,Active,,32,9,45,Maine,2975417,00-0033376,cb68b95f-ef6f-4e5e-b861-8bfe6cfeacf5
4371,Josh Tupou,NYG,DT,Active,,32,9,94,Colorado,2979632,00-0033347,1ad3e535-2b5c-48a8-82f0-c7a933d250f0
439,JJ Jansen,CAR,LS,Active,,40,18,44,Notre Dame,11759,00-0026027,e2ee3901-8de4-4585-a6ca-b7d77d271d9e
4413,Eric Wilson,MIN,LB,Active,,31,9,55,Cincinnati,3056916,00-0033336,bfe704fc-266d-4f6a-afbf-c903b5934e23
4415,Adam Butler,LV,DT,Active,,32,9,69,Vanderbilt,2972342,00-0033381,54814199-dd18-408f-9dc4-ce59a121431b
444,Malcolm Jenkins,NO,SS,Active,,34,13,27,Ohio State,12426,00-0026990,0a4c5237-08a4-41d5-873d-18f70c025149
4443,Pharaoh Brown,IND,TE,Active,,32,9,49,Oregon,2971281,00-0033439,6733b953-de77-44e5-acbf-c2d3a0940243
4454,Kendrick Bourne,ARI,WR,Active,,31,9,17,Eastern Washington,3045523,00-0033307,5aba3610-ab55-4922-ac46-806ded5eb8bf
4464,Nick Mullens,JAX,QB,Active,,31,9,14,Southern Miss,3059989,00-0033319,7738fea8-7ea2-4c4c-b589-bca90b070819
4490,Wyatt Houston,CAR,TE,Active,,23,1,85,Utah State,3053039,,
4574,Cooper Rush,ATL,QB,Active,,32,9,13,Central Michigan,2972515,00-0033662,4595c8ea-9d85-4504-8a34-2c8a02349105
4592,Elijah Wilkinson,ARI,OL,Active,,31,9,65,UMass,3059839,00-0033676,00fdaebe-c8f6-43fa-addb-6a57dc6c5969
4598,Storm Norton,ATL,T,Active,PUP,32,9,77,Toledo,2973014,00-0033752,3d169c3f-93fe-44b5-8495-681241f285bb
4602,Robert Tonyan,PIT,TE,Active,,32,9,83,Indiana State,2975674,00-0033757,7c9c7800-69d0-459b-812b-a07ac48e9f2a
4654,Cameron Johnston,PIT,P,Active,,34,9,19,Ohio State,3051397,00-0033729,d2f6de91-089a-4845-9b90-bfbc00487444
4683,Aaron Bailey,BAL,QB,Active,,,1,8,Northern Iowa,3042451,,
4693,Andrew Wylie,WAS,G,Active,,32,9,71,Eastern Michigan,3042702,00-0033831,725011ba-b505-4658-a2b1-5d41f941223e
4718,Dare Ogunbowale,LV,RB,Active,,32,9,32,Wisconsin,2983509,00-0033854,42b57148-fc06-4aee-b40b-bb941271b5b7
4744,Barrett Burns,BAL,TE,Active,,23,1,0,Appalachian State,,,
4771,Greg Van Roten,NE,OG,Active,,36,14,70,Pennsylvania,15718,00-0029685,6d7ca819-8c58-4c41-bba7-643ba9553eb8
4836,Ryan Langford,ARI,,Active,,24,,0,New Mexico,,,
4838,Austin Albrecht,TB,OL,Active,,24,0,72,Utah State,2971823,,
4848,Christian Kuntz,PIT,LS,Active,,32,9,46,Duquesne,2978524, 00-0034051,0c306d14-6fe6-4b4e-b87f-871c72441947
4866,Saquon Barkley,PHI,RB,Active,,29,8,26,Penn State,3929630,00-0034844,9811b753-347c-467a-b3cb-85937e71e2b9
4881,Lamar Jackson,BAL,QB,Active,,29,8,8,Louisville,3916387,00-0034796,e06a9c07-453a-4bb0-a7e9-2c3a64166dad
4892,Baker Mayfield,TB,QB,Active,,31,8,6,Oklahoma,3052587,00-0034855,30198d30-9769-4e10-ac86-b4c91d940802
4913,Aiulua Fanene,GB,DT,Active,,,1,62,Arizona,2516897,,
4915,Michael Coe,DAL,CB,Active,,34,1,20,Alabama State,,,
4922,Garrett Scantling,ATL,WR,Active,,,1,89,Georgia,,,
4924,Zach Terrell,BAL,QB,Active,,24,1,0,Western Michigan,,,
4925,Jordan Wade,OAK,G,Active,,,1,0,Oklahoma,,,
4926,Nick Schuessler,PIT,QB,Active,,,1,0,Clemson,,,
4930,Franko House,CHI,TE,Active,,23,1,0,Ball State,,,
4933,Anthony McMeans,LAR,G,Active,,,1,0,New Mexico State,,,
4935,Charles Walker,PHI,DT,Active,,,1,0,Oklahoma,,,
4936,Skyler Howard,SEA,QB,Active,,23,1,0,West Virginia,,,
4937,Al Riles,IND,WR,Active,,24,1,3,LA-Lafayette,2980808,,
4939,Roderick Henderson,TEN,DT,Active,,,1,76,Alabama State,,,
4943,Sam Darnold,SEA,QB,Active,,29,8,14,USC,3912547,00-0034869,13d826c5-9b22-4e0a-a877-02d8c84c546b
4948,Orlando Brown,CIN,T,Active,,30,8,75,Oklahoma,3116370,00-0034752,9d699fbc-ce11-4e42-a9b1-c94ecee8f613
4950,Christian Kirk,SF,WR,Active,Questionable,29,8,3,Texas A&M,3895856,00-0034775,ebcd87ce-218c-4144-810b-921c2f59d6e8
4959,Scott Daly,TB,LS,Active,,32,8,71,Notre Dame,2980138,00-0034067,6bbb8551-be80-4eae-a1a5-9f877f917a05
4960,Roquan Smith,BAL,LB,Active,,29,8,0,Georgia,3915189,00-0034874,3291c582-9377-4bc2-8ee5-61d887873797
4963,Minkah Fitzpatrick,NYJ,DB,Active,,29,8,29,Alabama,3925345,00-0034789,1aede0b9-557c-444d-9a2f-4cc690e1563c
4964,Denzel Ward,CLE,CB,Active,,29,8,21,Ohio State,3915535,00-0034856,aefdc3d3-0851-4782-b298-f06f137d42c9
4965,Marcus Davenport,CHI,DE,Active,,29,8,92,UTSA,3124058,00-0034344,9c2c9c29-516a-4e0f-8dcd-319291823370
4966,Mike McGlinchey,DEN,T,Active,,31,8,69,Notre Dame,3052885,00-0034847,c2b21a35-81fc-465f-9476-6e5cda608288
4967,Bradley Chubb,BUF,LB,Active,,30,8,9,North Carolina State,3116733,00-0034832,66313049-299d-4e58-beb9-8e051ab6548a
4968,Tremaine Edmunds,NYG,LB,Active,,28,8,49,Virginia Tech,3929950,00-0034673,88976fed-0ffd-40a8-98ea-0c6c55010000
4969,Vita Vea,TB,DT,Active,,31,8,50,Washington,3134362,00-0034773,503eb9a7-83ed-4b96-b0f2-7afe4920bde9
4970,Quenton Nelson,IND,OL,Active,,30,8,56,Notre Dame,3129308,00-0034342,d3fee51d-67f5-413b-a4b2-bde86b97babe
4971,Derwin James,LAC,DB,Active,,30,8,3,Florida State,3691739,00-0034790,01c52412-7257-4213-b8b3-effa7c5dd5c7
4972,Mason Rudolph,PIT,QB,Active,,31,8,2,Oklahoma State,3116407,00-0034771,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390
4976,Daron Payne,WAS,DT,Active,,29,8,94,Alabama,3925354,00-0034333,0a1be8da-5839-4768-bfe5-9fec74908268
4981,Calvin Ridley,TEN,WR,Active,,31,8,0,Alabama,3925357,00-0034837,926e2674-52d6-4cec-9991-46ee85cc8cfd
4982,Mike Hughes,ATL,CB,Active,,29,8,21,UCF,3895841,00-0034843,1f181c47-ad84-4758-a295-4c4f5c56120f
4983,DJ Moore,BUF,WR,Active,,29,8,2,Maryland,3915416,00-0034827,d8202e6d-d03b-4cd1-a793-ff8fd39d9755
4984,Josh Allen,BUF,QB,Active,,30,8,17,Wyoming,3918298,00-0034857,3069db07-aa43-4503-ab11-2ae5c0002721
4986,Kolton Miller,LV,T,Active,,30,8,74,UCLA,3134312,00-0034759,e4085e9f-ab3b-4dd6-9cb0-bf6f2bd428fd
4989,Austin Corbett,BUF,OL,Active,,30,8,63,Nevada,3056608,00-0034261,9290324b-eb17-423b-8019-e5d26839fd45
4992,Dante Pettis,BUF,WR,Active,,30,8,87,Washington,3127306,00-0034860,20d16690-560b-4a01-af20-8870ef07ea70
4993,Mike Gesicki,CIN,TE,Active,,30,8,88,Penn State,3116164,00-0034829,1012cbe0-7eba-4169-bfca-183a0204e1a7
4995,Ian Thomas,LV,TE,Active,,30,8,80,Indiana,4045305,00-0034365,ed8a8fd2-df67-45e7-a34f-984afb82f6ea
4999,Josh Sweat,ARI,DE,Active,PUP,29,8,10,Florida State,3693166,00-0034381,66a67b5d-500d-46e8-90c6-e2f127d38190
5001,Dalton Schultz,HOU,TE,Active,,30,8,86,Stanford,3117256,00-0034383,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a
5002,Maurice Hurst,WAS,DT,Active,,31,8,77,Michigan,3045220,00-0034746,81b159d5-86ac-4130-a87d-dbd5e0b211b3
5004,Ito Smith,DAL,RB,Active,,26,4,43,Southern Miss,3123969,00-0034378,d033bdd4-2a32-4b08-a9a7-8365933816c3
5008,Durham Smythe,BAL,TE,Active,,31,8,80,Notre Dame,3052897,00-0034798,7e42a22a-c47b-4387-aeeb-2cc2e76dc1d8
5011,Michael Dickson,SEA,P,Active,,30,8,4,Texas,3929851,00-0034160,d1ae3222-8892-49bc-bb3e-0bcd7c74522e
5012,Mark Andrews,BAL,TE,Active,,30,8,89,Oklahoma,3116365,00-0034753,0618f387-9b72-4270-8b8f-dec4cccc9e4a
5017,Jessie Bates,ATL,DB,Active,,29,8,3,Wake Forest,3919512, 00-0034675,89c84a59-18ad-4aeb-8879-d4ba7dd1491e
5020,B.J. Hill,CIN,DT,Active,,31,8,92,North Carolina State,3116748,00-0034800,5c24d0c5-076c-4db5-9bd0-e67f7c42ad50
5022,Dallas Goedert,PHI,TE,Active,,31,8,88,South Dakota State,3121023,00-0034351,e8029983-87cf-49a2-bc04-04c8233a0630
5023,Chukwuma Okorafor,NYJ,OL,Active,,29,8,79,Western Michigan,3129473,00-0034768,a4e669b3-32f3-4762-8b01-df6ef8dd0e51
5025,Ronnie Harrison,MIA,DB,Active,,29,8,56,Alabama,3859006,00-0034779,9b96ef63-04bd-41ae-b59c-acc0f2561d19
5027,Geron Christian,JAX,OL,Active,,29,8,75,Louisville,3916414,00-0034817,ac8909fd-d860-4c28-884f-291ff7cd370e
5030,Harold Landry,NE,LB,Active,PUP,30,8,2,Boston College,3122793,00-0034828,60d5e71e-e127-463b-8e6b-26a7dac3db76
5031,Oren Burks,CIN,LB,Active,,31,8,42,Vanderbilt,3051746,00-0034754,ab9bd5b1-eaf9-4f2d-8acd-fbc143980b17
5035,Derrick Nnadi,IND,DT,Active,,30,8,92,Florida State,3122930,00-0034818,a1182eb3-26cb-4d34-b29a-df673973f08b
5036,Justin Reid,NO,DB,Active,,29,8,21,Stanford,3931399,00-0034361,bb9db665-7f9f-425d-9e4b-df78c65c8b97
5041,Fred Warner,SF,LB,Active,,29,8,54,BYU,3138826,00-0034815,75a74283-5ab6-49d4-bf2f-e6fcaf91ec36
5043,Nathan Shepherd,NO,DT,Active,,32,8,93,Fort Hays State,4076951,00-0034760,4be6de2f-0a6c-43fc-a91f-d01cdb5dca6c
5044,Isaiah Oliver,ARI,CB,Active,,29,8,34,Colorado,3915437,00-0034357,83d45661-2687-4ca9-ac45-91beac7b7082
5045,Courtland Sutton,DEN,WR,Active,,30,8,14,SMU,3128429,00-0034348,b55ae5ba-593f-4560-9cab-14e10698e01d
5047,Brian O'Neill,MIN,T,Active,,30,8,75,Pittsburgh,3123954,00-0034158,60ff28ab-0edc-43e3-8517-cd57c78f6347
5048,Isaac Yiadom,NO,CB,Active,,30,8,27,Boston College,3122797,00-0034780,5bde0a71-c7ec-465f-ad35-c195e1d10b29
5049,Harrison Phillips,NYJ,DT,Active,,30,8,97,Stanford,3117255,00-0034782,840b2183-02bc-4a2a-b415-c62ceecca1b2
5051,Donte Jackson,LAC,CB,Active,,30,8,26,LSU,3843769,00-0034356,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f
5054,Carlton Davis,NE,CB,Active,,29,8,7,Auburn,3916923,00-0034778,2df83b38-7b2b-4aea-91ee-bfc5974486a1
5055,M.J. Stewart,HOU,DB,Active,PUP,30,8,29,North Carolina,3116679,00-0034355,3d405d21-bfdd-4495-afe3-9e96d1972ee2
5060,Braden Smith,HOU,OL,Active,,30,8,71,Auburn,3121595,00-0034836,e550d0d9-2e56-4c71-8a9a-8a683daf32a3
5061,Uchenna Nwosu,SEA,LB,Active,,29,8,7,USC,3120358,00-0034350,40941261-cfd0-4e8d-b895-21fb7e20b407
5065,Brandon Parker,SF,T,Active,,30,8,60,North Carolina A&T,3072292,00-0034763,47e64968-acea-454d-a95f-107a90960aab
5067,Arden Key,IND,DE,Active,,30,8,98,LSU,3843843,00-0034825,acc85868-4848-4de3-8e6f-5427e93c8d80
5071,DeShon Elliott,PIT,DB,Active,,29,8,25,Texas,3929846,00-0034277,83128a20-392f-4ca7-878e-689c6e6dfbfc
5073,Sebastian Joseph-Day,PIT,DT,Active,,31,8,69,Rutgers,3047495,00-0034810,21c60b9f-98f3-4b6f-8911-89aba2622347
5075,Ogbo Okoronkwo,SF,LB,Active,,31,8,59,Oklahoma,3052667,00-0034807,eacc232b-701d-4a67-9ce5-61b9b931fd42
5084,Natrell Jamerson,LV,DB,Active,,26,4,0,Wisconsin,3121552,00-0034398,f2f71ec1-cc13-4215-aa5d-1948c42c6b28
